id,title,author,text,label
42,"Did you hear about the Mexican restaurant owner who refused to serve a police officer? No, I didn’t hear about it either. 
The Sunbury, Pennsylvania location of Garcia’s Mexican Restaurant has a Facebook page that is no longer accessible. In fact, it has been deleted entirely. 
A photo of a sign posted on the Facebook page shows that it was titled “NO POLICE NO SALES”. It’s unclear what prompted the sign. 
The owner of the restaurant, Alfredo Garcia, told the Sunbury Recorder that the sign was posted in response to a “bunch of stuff” that had happened in the area over the past few weeks. 
“I posted it because of what was going on in the world,” Garcia said. “There was a lot of stuff going on, a lot of hate. It’s sad what’s going on in the",AI,"A new study by a team of scientists has revealed that plastic pollution in our oceans is more widespread than we thought, and the weight of ocean debris has risen to a colossal 35 football fields a minute. 
The research, published in the journal Science , is the most comprehensive analysis yet of the size of the plastic problem in our oceans. It comes just a week after the United Nations revealed that there is more plastic in the world’s oceans now than fish . 
Researchers from the University of Georgia and the University of California, Santa Cruz, looked at data from research expeditions to the Atlantic and Pacific Oceans and from 180 studies of ocean plastic published in the scientific literature. 
They found that between 5.25 million and 12.7 million metric tons of plastic have entered the world’s oceans since 1950, with the size of the problem increasing with each year. 
By 2025, they estimated that there will be more plastic in the ocean than fish,",1
43,"(NaturalNews) You’ve probably heard it a hundred times before: The Centers for Disease Control and Prevention (CDC) is the “gold standard” for science and health in America. Or so you’ve been told. But a new study published in the peer-reviewed journal Preventive Medicine suggests that the CDC may have been hiding something from the public. 
The CDC is known for its role in pushing vaccines, of course, and its official line is that vaccines are safe and effective. But now it appears that the CDC may have been hiding data which showed that vaccines actually do more harm than good. 
The new study was led by Kenneth Thorborg, a retired professor at Emory University. He and his colleagues at Emory looked at data from the CDC which showed that, after the childhood vaccines were added to the schedule in 1971, the rate of death from whooping cough rose by 134 percent. Meanwhile, the rate of death from measles rose by",AI,"Busted! Clinton Campaign Fundraiser Scammed Donors Out Of $34,000 In Food Stamps (VIDEO) ->Article 2 
The Clinton Campaign Scammed Donors Out Of $34,000 In Food Stamps (VIDEO) ->Article 2 
A Hillary Clinton fundraiser in California is under investigation for scamming donors out of $34,000 in food stamps, according to the Orange County Register . 
The fundraiser, held by the Democratic National Committee, was scheduled to take place at the home of interior designer Kelly Smith in Dana Point on May 25, the same day Smith picked up her food stamps. 
In what may have been a desperate attempt to raise money, the party instructed Smith to “sell” tickets for the event, even though only high-dollar donors could attend. 
“Please let everyone know that tickets for the DNC event tomorrow are $2,500 per person. Also, let everyone know that I will be using my",1
44,"The Saker

Nobody in the US media would dare suggest that Russia’s President Vladimir Putin is a good leader. But the same cannot be said about the man who was just sworn in as President of Turkey, Recep Tayyip Erdogan. In fact, over the last few days, American media outlets have gone out of their way to laud Erdogan and his achievements. Here are five things American media outlets are saying about the man who took power in Turkey this week:
(1) “Erdogan’s Election Is A Positive Step For The Middle East” – Yahoo News, 15 November 2014 “Turkish voters on Sunday sent a strongman with Islamist tendencies to the presidency and empowered a more moderate line in the hope of unifying the country and reducing the influence of a political movement that has challenged the secular order.” “The strongman, Recep Tayyip Erdogan, won 51.4 percent of the vote, according to the Official Election Board. With 99 percent",AI,"Election 2016 Dahboo Ratnani is a writer, editor, and publisher of NaturalNews.com. A three-time nominee for the George... Dahboo Ratnani | November 8, 2016 | Home Page 
Election 2016 
Dahboo Ratnani is a writer, editor, and publisher of NaturalNews.com. A three-time nominee for the George... 
Dahboo Ratnani | November 8, 2016 | Home Page 
Election 2016 
The Mainstream Media (MSM) has gone completely insane in its attempt to rig the 2016 election, and the American people are waking up to the fact that the corrupt, dying establishment is doing everything it can to keep Donald Trump out of the White House. But the MSM isn’t the only entity in this country doing everything in its power to stop Trump from winning the election, and many alternative media sources are also actively working against Trump. 
Why is",1
45,"Folks, I’ll be blunt: I’m not a big fan of the mainstream media, and I have no qualms in telling the world as much. I’ve done so for years, ever since I realized that the MSM were nothing more than a propaganda machine for the Democratic Party, a group of individuals who see a country that was created by the principles of liberty and free markets as nothing more than a playground for the economically and intellectually superior, a playground that they seek to control and reshape in the image of their most cherished ideologies. 
But I realize that the MSM is far from the only propagandist group that exists in America, and that there are other groups out there that see the world in very different ways. Likewise, I realize that not everyone who views the world the way I do is going to be able to admit that to the world, but that doesn’t mean that they have to hold back in their own",AI,"Home -> Articles -> World News -> November 20, 2016 World News November 20, 2016 
1. On Thursday, the Trump campaign announced that New Jersey Governor Chris Christie would serve as the Republican nominee’s new chief strategist. Christie, who was fired from the role in May, will reportedly replace Jason Miller, who had served as a spokesman for the campaign until earlier this week. The New York Times reported that Christie’s “appointment as a senior adviser to Mr. Trump comes as the Republican nominee has been beset by a series of controversies, including his attacks on the Muslim family of a deceased soldier and his feuding with the Hispanic wife of a campaign aide.” The report added that “Mr. Christie, a former United States attorney who was appointed by Mr. Trump’s father, has been a loyalist to the campaign and a fierce defender of Mr. Trump. In an interview with CNN on Thursday, Mr. Christie dismissed the criticism of",1
46,"There’s a lot we don’t know about the 2016 Presidential Election, including the winner, Donald J. Trump. We know that Hillary Clinton is “unaware” that she won, but we don’t know what the actual reason is. 
We also don’t know the outcome of the election, but we do know that the FBI is investigating a secret server that was setup by the Trump campaign, and we know that Hillary Clinton knew about it. 
We also know that Wikileaks and the Russian government hacked Hillary’s emails and released them, but the mainstream media is covering up this fact. 
The FBI has stated that it won’t reveal what was found when it raided the home and office of Trump’s personal attorney, but Trump stated that they may find “tapes” that could prove that Hillary colluded with Russia to steal the election. 
So, let’s",AI,"Home-schooling mother Berengere Mora of Bowie, Md., is not a schoolteacher like her husband, but she is a full-time mother of five children, bringing up her children on her own. 
Mother of five Berengere Mora of Bowie, Md. and her husband, Luis Mora, home-school their children. (Mora Family) 
But over the past year, Mora has been fined by three different school systems for failing to send her children to public school. 
Mora and her husband Luis, who runs a landscaping business with his brother, have been home schooling their children for the last seven years, but last year, the Maryland State Department of Education ordered them to send their children to public school. 
“It was a shock to my husband and I,” Mora told The Washington Post. “We have not failed a single test, nor have we been caught",1
47,"Every year, the American Family Association gives awards to the “most hypocritical” Hollywood actors, politicians and TV shows. 
And this year, they’ve released the list of 2017’s most “hypocritical” in the video below. 
Here are the most “hypocritical” celebrities of 2017, according to AFA: 
1. Miley Cyrus (Disney Channel) 
2. Alec Baldwin (NBC) 
3. Matt Damon (Netflix) 
4. Jennifer Lawrence (Tumblr) 
5. Barbra Streisand (Flat Tummy Tea) 
6. Al Sharpton (Politics) 
7. Jay-Z (Politics) 
8. Ellen Degeneres (Homosexuality) 
9. Robert DeNiro (NRA) 
10. Ellen Page (The Gay Agenda) 
11. Al Gore (Global Warming",AI,"An Islamic State fighter has reportedly killed his own mother after being ordered to kill all the family’s other members. 
The commander of the Islamic State’s Al-Khanssa Brigade in the Syrian city of Raqqah, known as Abu Khaled, reportedly ordered an IS fighter to kill his mother after she refused to renounce her Christian faith. 
The fighter, known as Omar, reportedly stabbed his mother to death before turning his weapon on his sister and cousin. 
The shocking murder took place less than a month after Islamic State leader Abu Bakr al-Baghdadi issued a new law ordering Muslims who had fled to other countries to return to the IS “caliphate” and “purify” it of non-Muslims. 
The IS leader personally oversaw the implementation of the law, which was read out at dawn each day during the month of Ramadan. 
The law caused widespread panic among IS fighters who had",1
48,"12 False Flag Events The Mainstream Media Failed To Uncover On Their Own=> 
This list includes events that are not only well-documented but have been confirmed by numerous government bodies and private organizations. 
We have compiled a list of 12 False Flag Events The Mainstream Media Failed To Uncover On Their Own. 
1. The 1986 incident in Toulouse, France was a False Flag Operation that was carried out by the French intelligence agency DGSE, better known as the DIA. The operation was code-named “Rustaq”, a French slang word for “blow-up”, which is why the rented van was blown up on April 25, 1986. 
The van was rented by a French national named Jean-Pierre Benoît, who was living in Geneva, Switzerland at the time. He later admitted in court that he knew the operation was being planned in advance, but he refused to say why. He was sentenced to",AI,"> 
As Donald Trump railed against the “dishonest” media on Wednesday, he had some advice for the press: “Don’t be dishonest.” 
The Republican nominee came under fire from the press for failing to adequately address the threat of terrorism during his first presidential campaign rally of the day in Bismarck, ND. 
“Did you see where I immediately went to the teleprompter?” Trump said. “I’m reading, it’s so easy. It’s so easy. I could have said the same thing without the teleprompter, I could have said it.” 
Trump then went on to attack the “dishonest” media: 
Don’t be dishonest. Don’t be dishonest. But I did it immediately. I went right to the teleprompter. I wasn’t reading it. I",1
49,"By Matthew MacKinnon 
The United Nations Human Rights Council (UNHRC) on Tuesday voted to establish a “lightning conference” to establish “credible, independent and impartial investigations into all incidents of war crimes and other violations of international humanitarian law” that have occurred in the ongoing Syrian war. 
The motion, introduced by Kuwait and supported by the Netherlands, Sweden and the United States was passed with 30 votes in favor, and 14 against, with six abstentions. 
The vote came one day after the UN’s High Commissioner for Human Rights (OHCHR) announced that his office had received reports of war crimes and crimes against humanity being committed in Syria by all parties involved in the five-year conflict. 
“The fighting in the many conflicts raging across the globe today has taken on an intensity that is unprecedented,” OHCHR Zeid Ra’ad al-Hussein told the council.",AI,"Donald J Trump’s son, Eric, posted a Snapchat video showing his friends holding a “Deploraball” in honour of his father’s inauguration as President of the United States. 
The Snapchats, posted on Saturday, showed friends wearing “Make America Great Again” hats while holding up large TRUMP-style written on balloons. 
The “Deploraball” reference is to the “Deplorables” Hillary Clinton referred to at a New York fundraiser last year. 
Side note: The crowd at the Deploraball will be huge! pic.twitter.com/EuG7MzCZ84 — Mike Cernovich (@Cernovich) January 20, 2017 
“Side note: The crowd at the Deploraball will be huge!” Cernovich tweeted Saturday. He told Breitbart News that the Snapchats",1
50,"A group of conservative activists has launched an effort to draft Sen. Ted Cruz (R-TX) to run for president in 2016. 
In an email blast sent Saturday, the group of conservative activists, who call themselves the “Cruz Crew,” announced their effort to draft the Texas senator to run for president in 2016. 
“We believe Ted Cruz is the conservative candidate most likely to win the general election,” the group said in the email. “We are doing everything we can to draft him into the race.” 
The effort to draft Cruz, who is seen as a possible candidate in the Republican primary, comes as other conservative activists have recently called on the senator to run for president. 
Earlier this month, the Tea Party Patriots activist group, which is affiliated with the Senate Conservatives Fund, released a statement urging Cruz to run for president. 
“Sen. Cruz has emerged as the conservative alternative to the establishment",AI,"July 31, 2016 
Donald J Trump will be the next president of the United States of America, according to the latest Fox News poll. 
The Republican nominee received a surprising 39 percent of the vote, exceeding his rival, Hillary Clinton, who received 35 percent of the vote. 
The remaining 19 percent of voters were undecided, according to the poll. 
The poll also showed that Trump’s lead in the race expanded to six points in the last week, a development that Fox News attributed to “voter disgust” with the “dishonest” campaign of the Democratic nominee. 
The same poll showed that Clinton’s lead in the race shrank to three points. 
Trump made clear that he will accept the results of the election on November 8. 
“I’m going to respect the result of this great and historic presidential election,” he said. “If I win.”",1
51,"Now this is something that I have never heard before. 
A group of San Francisco public school teachers have decided to boycott the school system and start a charter school instead. 
The group, which calls itself The Educators , released a statement explaining their decision to leave SFUSD for the private sector. 
“The SF Unified School District is not a healthy place for teachers and staff to work. We have watched powerful insiders play influential roles in the district’s failure to adequately prepare students for college, career and life. The district’s disregard for educators and students alike is palpable,” the group said in a statement. 
“It has become increasingly clear to us that the education our students receive has little to do with the education we as educators want to provide. We value innovation, rigor, and passion in the classroom,” the educators said. 
The teachers say they want to start their own charter school, but they",AI,"A local Fox News affiliate in Florida reported Thursday that a “suspicious” device was found at a mosque in the Sunshine State, prompting widespread speculation that it was a bomb. 
But it was a hoax. 
Or was it? 
The Sun Sentinel in Florida reported that the “device” found at the Islamic Society of Pine Hills was a “sound device” that resembled a bomb. 
It was described as “white powdery material” that had been “disposed of” by the building’s security staff. 
But the following day, the outlet acknowledged that it had been “mistaken” and that the “device” was in fact a “sound device” that resembled a bomb. 
It added: “We regret the confusion.” 
It seems like @FOX35 Orlando may have been mistaken when it said there was a “",1
52,"Tweet 
The United Nations has announced plans to create a “Climate Migration Fund” to assist countries dealing with the consequences of global warming. 
The fund was announced at the UN’s “International Migration Day” last week, which was also marked by the launch of a new report from the UN’s International Organization for Migration (IOM) that projects that international migration is on course to exceed 100 million this year, up from the current level of 80 million. 
“The fund aims to assist countries in meeting the costs of climate migration-related adaptation, loss and hardship,” the IOM report states. “It will provide financial support to countries for these purposes, as well as for potential migration management related costs.” 
The fund is intended to be modeled on the IOM’s Migration Fund, which it established in 2009 to finance projects to help migrants deal with the consequences of war. 
The I",AI,"The Sun Says Theresa May Shouldn’t Try to Stop Jeremy Corbyn’s Private Jet Rounding off the most surreal election campaign in living memory, we have the Sun to thank. 
The daily tabloid has always been a mouthpiece for the ruling class, but it has become especially bellicose and strident since Rupert Murdoch bought the paper in 2012. 
With the paper’s owner desperate to see a return to the good old days when newspapers were a weapon to be used by the powers that be, it is no wonder the Sun has been so strident. 
But today we have a new low. The Sun has decided to attack the leader of the opposition, and has written a piece saying that if Theresa May tries to stop Jeremy Corbyn flying to Scotland, she will be putting the country at risk. 
Here is the Sun’s leader column this morning: 
Theresa May should not try to stop Jeremy Corbyn’",1
53,"Newsweek’s Kurt Eichenwald (@kurteichenwald) tweeted, “I’ve been doing this long enough to remember when @realDonaldTrump’s hair was a lot shorter. Now look at it.” 
I’ve been doing this long enough to remember when @realDonaldTrump’s hair was a lot shorter. Now look at it. pic.twitter.com/5rC1hQ9wyE 
— Kurt Eichenwald (@kurteichenwald) December 7, 2017 
Trump’s hair is very different now than it was when Eichenwald made the comparison in December. 
Eichenwald is no stranger to Twitter controversies when it comes to Trump. 
In December, he claimed that Trump is “mentally unstable” and “mentally ill,” and claimed that Trump’s “head is exploding.” 
In",AI,"So much for the ""unstable genius"" narrative. 
The same people who lauded President Trump's firing of FBI Director James Comey as a ""bold move"" now wonder why the White House is trying to cover up the circumstances surrounding Comey's Friday dismissal. 
Comey's surprise testimony before the Senate last week was the ""bold move"" people praised. But now that the FBI director is hiding something, the Trump administration is moving to keep secret the information he's trying to keep secret. 
The Washington Post is running with the angle that the White House is covering up what it will do to keep Comey quiet: 
The White House said Saturday that it had instructed the FBI to keep silent about the circumstances surrounding the dismissal of FBI Director James B. Comey, a request that came in response to a request from Comey for more time to give public statements about the matter. 
Before Trump had even finished his tweet Saturday morning, the Post was tweeting out the ""un",1
54,"(NaturalNews) 
Need a good laugh today? Check out this story from the UK Telegraph about a council that is banning the word “sausage” from school canteens: 
Gordon Brown’s council is to ban the use of the word “sausage” in school menus after a family complained it was offensive. 
Newham Council in east London said it had written to all schools in the borough telling them to use a “diverse range of products”. The letter, from the council’s executive member for environmental services, states: 
“In recent times, the use of the word ‘sausage’ in menus and other school literature has caused offence to some. “I would ask that you consider whether this is an issue that you wish to address at this time.” 
Dear Head Teacher, 
I am writing to you to advise you of a direction",AI,"The Washington Post has a new article out on the alt right movement. It features many people who are not part of the movement, but are criticizing it. 
Here is a sampling of the criticism in the article: 
“The true believers of the far right are blind to the damage they do,” said Heidi Beirich, who studies extremism for the Southern Poverty Law Center. “They are not thinking about, ‘What if my kid has to go to the bathroom with this guy?’ They are thinking about, ‘What about that Pepe the frog meme?’ ” 
The article does not address the damage the left does, nor does it mention the violence, vandalism, death threats and other acts of intimidation that we have seen from the left. 
The article also does not mention the damage the Obama administration has done to the country over the last eight years. It does not mention the massive increase in crime that has taken",1
55,"Donald J Trump Will Be The Next President Of The United States: Experts Speak Out! 
Donald J Trump will be the next president of the United States, according to the experts of this amazing new guest article by Paul Lewis and Graham Vanbergen. 
The guest article was originally published on The Independent’s website on November 9th and was titled “Donald J Trump will be the next president of the United States. Here are the reasons why”. 
Paul Lewis is a staff writer for the UK’s Independent newspaper, and Graham Vanbergen is a political commentator and author of “The Truth According To Strom Thurmond” (available on Amazon) and “How To Be A Man: A Guide To Manhood In An Age Of Losing Mates” (available at Amazon and all good book stores). 
Don’t be shell-shocked, Donald Trump will be the next US president, experts",AI,"There is a very serious issue with the mainstream media, and it is not limited to the election of Donald J. Trump over Hillary Clinton. 
It is not a conspiracy theory, it is a fact. 
The mainstream media is not a “Fourth Estate” that plays a role in our Republic similar to the role played by The Church of England in England. 
The mainstream media is an enemy of the American people. 
The mainstream media was created by the very same elitists who control the Federal Reserve and other major banks. The mainstream media was used to brainwash the American people into believing that George W. Bush was a great President, even though he presided over the largest financial collapse in U.S. history. 
The mainstream media was also used to brainwash the American people into believing that Barack Obama was a great President, even though he presided over the largest financial collapse in U.S. history. 
There is no",1
56,"Originally Posted By JZL1 
Originally Posted By JZL1 
I'm not talking about the good people who fear for their lives when the police violate their rights and use excessive force against them. 
I'm talking about the bad people who know that the police are the most dangerous threat to their continued freedom. 
I'm talking about the people who realize that in order for them to be free they must be able to move about without the police stopping them and arresting them for no reason other than their presence. 
I'm talking about the people who realize that in order to be free they must be able to travel without the police stopping them and seizing their money or other property without due process of law. 
I'm talking about people who realize that in order to be free they must be able to spend the night out without fearing for their lives when the police come to their home at 3:00 a.m. to arrest them for a non-",AI,"The man charged with killing eleven people at a Pittsburgh synagogue on Saturday had a history of anger toward Jews, according to a former neighbor. 
The former neighbor, Cathy Rodgers, said she heard him rant about Jews several times before he moved out of his home in Wilkinsburg, a neighborhood on the city’s east side. 
“He was always complaining about the Jewish community,” Rodgers said. “He was always saying that Jews are getting too much power, that they have too much money, and that they are having an influence over government. ” 
“He was angry about the wars in Afghanistan and Iraq,” Rodgers said. “He felt like it was all for the benefit of Israel. ” 
The man charged with the murders, Robert Bowers, was a familiar figure in the neighborhood, said Rodgers, who lived across the street from him for six years. 
“I never saw anything",1
57,"Oct 8, 2016 
In the wake of Donald Trump’s upset win over Hillary Clinton, many are asking what might have happened if the election had been held on October 27th instead of November 8th? 
As it turns out, there is at least one case to examine. On October 27th, just a week before the election, Cleveland.com reported that the Cleveland Police Union had endorsed Donald Trump for president. The story was picked up by Fox News and The Hill . 
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",AI,"Even the United Nations is saying that “Israel must end its policy of demolishing the family homes of attackers.” 
That’s the view of the Office of the UN High Commissioner for Human Rights, which issued a press release, dated October 8, stating: 
“The UN human rights office urges Israel to end policy of demolishing the family homes of attackers. 
“In a letter to the Israeli minister of Foreign Affairs, the UN High Commissioner for Human Rights expressed ‘grave concern’ at the recent reports that Israeli forces were continuing to carry out home demolitions as a means of punishment against families of terrorists.” 
The UN continues: 
“…According to the Israeli human rights group B’Tselem, since 2010, Israeli forces have demolished the homes of at least 11 suicide bombers and of at least 113 children involved in terrorist attacks.” 
Israel’s policy of family",1
58,"David Stockman was a budget director under Ronald Reagan and also the Receiver of Fannie Mae when the GSEs were brought to solvency and the lower class raised out of poverty. He is the author of The David Stockman Guide to the Economy. Home Commentaries Archive 
The Real Economy 
The Case for Gold 
The Crash of 2016 and How to Prevent the Next One 
Crash of 2016 and How to Prevent the Next One 
By David Stockman. 
 The political establishment and media are in full panic mode about the coming crash of the stock market and bond market. 
This is a Big Lie. 
The real problem is the collapse of the U.S. economy which is being driven by the collapse of the financial sector. 
That collapse is now in its 16th year and the real economy remains mired in a tepid recovery that provides just enough jobs to absorb the legions of new entrants into the workforce",AI,"Donald J. Trump is the first president in American history who refuses to drink the same water as the rest of us. As the Washington Post reported, in response to fears raised by reports of lead contamination in the city’s water supply, Trump has had his staff pull the White House’s water delivery truck out of the District of Columbia. 
Instead of getting their water from the District’s fountains, the White House, the U.S. Capitol, and the surrounding area, and some of Trump’s personal properties, receive their water from a private company in Maryland owned by Tony Senecal, the former butler of third president Harry S. Truman. 
While it’s not clear exactly how often Senecal’s company, Pure Water, delivers water to Trump’s properties, the Post reports that the company’s truck has been spotted in the District at least twice since the beginning of the",1
59,"Tweet 
The New York Times is reporting that the Trump campaign is working on a new strategy to combat the growing wave of scandals engulfing the Trump campaign: by simply lying more. 
The new strategy, according to the Times, is to start lying more, faster, and bigger. 
The new direction comes after the release of an audio tape in which Trump is heard bragging about sexual assault. 
Trump is reportedly taking advice from Fox News host and right-wing conspiracy theorist Sean Hannity, who told the candidate to “just lie” more often during a debate prep session earlier this week. 
“This is your golden opportunity to change the narrative,” said Hannity, who is known for peddling such conspiracy theories as the “Benghazi cover-up,” the “shocking” “secret” “voter fraud,” and the “Obama birther movement.” “Instead of telling",AI,"Donald Trump and Mike Pence will be making a campaign stop at a construction site in Cincinnati on Monday, the day before the highly anticipated second debate. 
The stop will be at the site of the future Trump empire, the Trump National Hotel in downtown Cincinnati, which is slated to open in October, NBC reported. 
The Republican nominee and his running mate will appear on the site before heading to Delaware for another rally. 
Trump and Pence will appear at the Delaware Job Development Authority building at 3 p.m. Monday, according to the Delaware County Republican Committee. 
Follow Adelle Nazarian on Facebook and Twitter. Share Trump and Pence will appear at the Delaware Job Development Authority building at 3 p.m. Monday, according to the Delaware County Republican Committee. Follow Adelle Nazarian on Facebook and Twitter. 
Photo Credit: Delaware County Republican Committee 
The visit is the second time in two weeks that Trump and Pence have made campaign appearances in Delaware. Trump",1
60,"The Muslim migrant who killed one person and injured several others in a truck attack in Stockholm on Friday night was reportedly a resident of Afghanistan who had been previously denied asylum in that country. 
The Daily Mail reported that the unnamed suspect, identified by Swedish authorities as a man named Rakhmat Akilov, was registered as a migrant in Togo in 2004 before moving to Sweden in 2014 as a “family unit.” 
He was granted permanent residency in 2015 but reportedly applied for asylum in that country the following year but was rejected. 
The Mail also reported that Akilov’s family in his native Afghanistan was “well-known and respected” and that he had worked as a baker before moving to Sweden. 
He is believed to have been living with his wife and children in the Stockholm suburb of Sundbyberg. 
The 40-year-old man drove a heavy truck into a department store on Friday night and then exited",AI,By Dr. Mark Sircus Everyone has heard of “the matrix” but not many people know the true meaning of this term. The word “matrix” comes from the Sanskrit language and means “mother substance.” What exactly is the mother substance? It is what we are all made of. It is the central intelligence that runs the show. It is the super organism. It is the holographic universe. It is the cosmic mind. It is the Tao. It is the heart of gold. It is the seed of gold. It is the small golden egg. It is the cosmic egg. It is the red egg of birth. The word “cosmic” comes from the Greek language and means “the space between heaven and earth.” The space between heaven and earth is the universe. The universe is the space between the heart of gold and the red egg of birth. The heart of gold is the source of the universe.,1
61,"T he mainstream media has been in a frenzy since Donald Trump became the nominee for the Republican Party. 
The major networks and newspapers have been trying to find something — anything — they can use to defeat Trump. So far they have come up empty. 
There was the birther movement. There was the “Trump University.” There was the “Trump Foundation.” 
There was the “Trump Steaks.” There was the “Trump Mortgage.” There was the “Trump Airlines.” 
There was the “Trump Clothing.” It’s enough to make you want to vote for Trump just so that the media can have something else to talk about. 
But now the media has hit on something new: a “Trump Wedding.” 
The New York Times, in a fevered effort to destroy Trump, ran a picture of his daughter Ivanka Trump getting married in",AI,"If there’s one thing I hate more than all the other things I hate, it’s being told what to think by a 
left-wing hack. So, to all the snowflakes out there who are freaking out because President Trump said the Las Vegas massacre was an “act of pure evil” I say this: You are a lost cause. You are incapable of independent thought and you are so far gone that you will defend any politician, no matter how left-wing or evil, just because that politician is a man. Don’t believe me? Then take a look at these tweets from some extremely brainwashed left-wing ladies who are defending the vile, evil, nasty, disgusting Democrat who has admitted to having sexual relations with a 15-year-old girl. Check out their tweets, then get to your safe space because you’re about to have a meltdown. 
Oh, and one more thing. If the",1
62,"From RT 
The National Rifle Association has issued a call for unity after the deadliest mass shooting in American history, saying the ""strength of our partners and families"" will be needed to fight the ""vicious cycle of violence"" in the United States. 
""We mourned with comfort the loss of life in Orlando and urge our leaders to rise to the challenge as they determine how to most effectively prevent future tragedies,"" the NRA said in a statement on Monday. 
""We will honor those who lost their lives and comfort those who mourned. But in the immediate aftermath of this horrific attack, we cannot fall into the trap of losing sight of the forest for the trees. 
""We must look beyond the details of this tragedy, and consider the larger issues at stake in our country. 
""The greatest of these issues is the sanctity of human life. While the media and liberals everywhere rushed to proclaim that this was another senseless act of violence, the NRA and law",AI,"Comments Posted Here are some of the more interesting comments posted below. I’ve done my best to weed out the trolls, but it’s worth keeping in mind that not all of them are as clueless as they pretend to be. And as always, please feel free to share your own in the comments section provided at the end of the article. Enjoy! THE ROVING EYE: THE ELECTRIC SHOCKS: THEY’RE COMING FOR EUGENICS! by Pepe Escobar October 28, 2016 Pepe’s column for the RT website 
We are in for big trouble. That’s what a lot of people, especially here in the US, are starting to realize. Last week, in an essay for the American Conservative magazine, Daniel McCarthy nailed it : “It is time to admit that the West is at war. The war is not with Islam. The war is with demographics, with future generations. It is a war for the",1
63,"F                                                                                                                                                 i  
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u 
u",AI,"After Donald Trump’s election, the media ran wild with stories of how Trump’s children were running his businesses while he was in the White House. 
The narrative has now shifted to how Trump’s daughter Ivanka is being squeezed out of the West Wing by chief of staff John Kelly. 
But forget about the Trump family squeezing in on itself – the media is now going out of its way to squeeze out Ivanka. 
The New York Times reported Sunday that Kelly has been “ramping up his presence in the West Wing,” which has reportedly “caused some irritation among the president’s daughter and son-in-law.” 
The Times added that Ivanka “has said privately that she believed her father was frustrated with some of the policies she championed in the West Wing, like providing legal services to detained migrants at the southern border, and has told friends that her role would be easier if her father were",1
64,"- 
Bong VON Daho is a writer and activist based in Seattle. He is the founder and director of Reclaim The Narrative , a non-profit organization that seeks to challenge the Mainstream Media narrative and reclaim the American narrative. He is also the founder and editor of The American Conservative , a website dedicated to the philosophy of limited government, individual liberty and a strong national defense. Follow him on Twitter here . Follow him on Facebook here . Donate to his Patreon here . Subscribe to his YouTube channel here . 
Image credit: 
Save 
Get Updates Automatically If you like this article,   
then please subscribe to receive exclusive updates. Then you will always be in the know about everything that is happening in our movement. Thank you! We hate spam as much as you do. Privacy Policy This blog is a paid subscription service provided by The Daily VOAT . By clicking on the Subscribe button, you are agreeing to our Terms of Use and",AI,"VIA WIKIPEDIA FRENCH AIRLINER CARRIER CRASHES OFF LABRADOR, ALL 16 MISSING 
By Victoria Nelson, Telesur 
BRUSSELS, Belgium (Web Team) 
A French airliner carrying 80 people crashed into the waters of the English Channel on Wednesday, and authorities are still searching for the 16 people who are still missing, officials said. 
The flight originated from Paris and was heading to the British port of Southampton when it crashed at 1:30 p.m. local time, the BBC reported. 
""The French authorities have said the flight was heading from Paris to Southampton and crashed into the sea about half an hour into the flight,"" the BBC reported. 
A spokesperson for the UK Maritime and Coastguard Agency said the Royal National Lifeboat Institution was already in the area, and was able to recover the body of one of the victims. 
The search for the missing passengers is",1
65,"Posted on October 26, 2016 
This is a guest post. The writer, Dr. Robert Rocha, is an internationally recognized expert on crop science and the environment and the founder and president of Arise Science. He has a Ph.D. in crop science from the University of Nebraska and has published more than 80 peer-reviewed scientific papers and five books on environmental science and crop science. His latest book, The Myth of Sustainable Food , was published in October 2016 by Rowman & Littlefield Publishers. He can be reached at robertrocha@yahoo.com. 
By Dr. Robert Rocha 
We are currently witnessing a modern day bread and circus -- a circus created by the very people that claim to want to feed the world. The problem is that the ""food"" being offered up to the world is little more than a political catchphrase. 
The catchphrase is ""sustainable food."" It is a term so loosely used that it has",AI,"Every single Western nation is being overrun by the third-world Muslim hordes. 
The first to fall were the United States and Europe. Now, the rest of the planet is bearing witness to the same fate. 
From Sweden to Venezuela, from Greece to Australia, from Italy and Belgium to France and Germany, the Eurabian elites are pushing their Muslim populations to the wall. 
Islam is not merely a religion. Islam is a way of life. Islam is a culture. Islam is a way of life that should be adopted by every nation on the planet. 
Muslims will not assimilate into the West. Muslims will not abandon their culture. Muslims will not assimilate into the West. Muslims will not abandon their culture. 
But that does not mean that the West has any choice but to accept this new reality. 
Every nation being overrun by Muslim invaders is fighting back with everything they have. 
But what if that “everything” is nothing",1
